Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual
16-02-2024,7.81,10810,7090,104.5,0.98,840,103.6,,2000,1300,,,,4.420956614,7.49,276,150,8,,,6.16,6.7,15090,396,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,16,4,2,0.723261725,0.69057402,7090,2.7,6541.666667,2.7,7090,2.7,51.92307692,5560,2.7,51.92307692,14180000,51.92307692,,
17-02-2024,8.01,10810,7090,104.5,0.98,920,103.6,0.2001,920,600,,26.4,,4.406826973,7.01,376,150,8,,,6.16,6.72,16630,324,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,17,5,2,0.735033674,0.678030602,7090,2.7,6541.666667,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,6522800,51.92307692,,
18-02-2024,7.8775,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.41618786,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,18,6,2,0.746588115,0.665286545,7090,2.7,6835,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,14180000,51.92307692,,
19-02-2024,7.745,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.425548747,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,19,0,2,0.757921627,0.652345619,7090,2.7,7090,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,14180000,51.92307692,,
20-02-2024,7.6125,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.434909635,7.195,297,150,8,,,6.16,6.855,15125,188,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,20,1,2,0.769030859,0.639211653,7090,2.7,7090,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,14180000,51.92307692,,
21-02-2024,7.48,10810,5950,104.5,0.98,800,103.6,,2000,1300,,,,4.1,7.3,298,150,28,,,8.87,6.6,13400,425,10530,,,,1480,23,21.5,5.2,2.7,2.2,51.92307692,2.521008403,97.4789916,1.5,1,2.7,2.521008403,Normal,0,21,2,2,0.779912522,0.625888534,6710,2.7,6900,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,11900000,51.92307692,,
22-02-2024,7.62,10810,7090,104.5,0.84,840,86.8,,1250,900,,,,4.434379773,7.25,302,150,4,,,6.16,6.57,14780,425,10750,,,,1480,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,22,3,2,0.790563397,0.612380205,6710,2.7,6900,2.7,5950,2.7,51.92307692,7090,2.7,51.92307692,8862500,51.92307692,,
23-02-2024,7.62,10810,7620,104.5,1.2,800,103.6,0.2041,1300,1000,,20.4,,4.429497002,7.2,344,150,8,,,6.16,6.4,15750,13,11200,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,1.968503937,98.03149606,1.5,1,2.7,1.968503937,Normal,0,23,4,2,0.800980331,0.598690663,6886.666667,2.7,6988.333333,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,9906000,51.92307692,,
24-02-2024,7.72,10810,6800,104.5,0.99,640,103.6,,2000,1300,,,,4.429986658,7.195,297,150,8,,,6.16,7.53,14450,425,11860,,,,1480,23,21.5,5.2,2.7,2.2,51.92307692,2.205882353,97.79411765,1.5,1,2.7,2.205882353,Normal,0,24,5,2,0.811160242,0.584823958,7170,2.7,6940,2.7,7620,2.7,51.92307692,5950,2.7,51.92307692,13600000,51.92307692,,
26-02-2024,7.4,10810,7090,104.5,0.98,560,61.6,0.1861,1400,1100,,26.7,,4.449922379,7.3,300,150,8,,,9,6.22,13100,11,10750,,,,1080,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,26,0,2,0.830797017,0.556575527,7170,2.7,6940,2.7,6800,2.7,51.92307692,7090,2.7,51.92307692,9926000,51.92307692,,
27-02-2024,7.66,10810,5830,104.5,0.67,640,103.6,,2000,1300,,,,4.443161943,7,340,150,8,,,6.16,6.89,12000,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.572898799,97.4271012,1.5,1,2.7,2.572898799,Normal,0,27,1,2,0.84024807,0.542202159,6573.333333,2.7,6730,2.7,7090,2.7,51.92307692,7620,2.7,51.92307692,11660000,51.92307692,,
28-02-2024,7.98,10810,7090,104.5,0.98,840,103.6,,2000,1300,,,,4.408946419,7.33,340,150,4,,,8.73,6.39,20300,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,28,2,2,0.849450479,0.527668346,6670,2.7,6920,2.7,5830,2.7,51.92307692,6800,2.7,51.92307692,14180000,51.92307692,,
29-02-2024,7.83,10810,5560,104.5,0.95,720,61.04,,2000,1300,,,,4.433639197,6.6,450,150,4,,,8.6,5.56,9070,425,10750,,,,1280,23,21.5,5.2,2.7,2.2,51.92307692,2.697841727,97.30215827,1.5,1,2.7,2.697841727,Normal,0,29,3,2,0.858401523,0.512978386,6160,2.7,6665,2.7,7090,2.7,51.92307692,7090,2.7,51.92307692,11120000,51.92307692,,
29-02-2024,7.83,10810,5560,104.5,0.92,720,61.04,,2000,1300,,,,4.433639197,6.6,450,150,8,,,6.16,5.56,9070,425,7850,,,,1280,23,21.5,5.2,2.7,2.2,51.92307692,2.697841727,97.30215827,1.5,1,2.7,2.697841727,Normal,0,29,3,2,0.858401523,0.512978386,6070,2.7,6321.666667,2.7,5560,2.7,51.92307692,5830,2.7,51.92307692,11120000,51.92307692,,
01-03-2024,7.785,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.422722819,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,1,4,3,0.867098552,0.498136628,6070,2.7,6370,2.7,5560,2.7,51.92307692,7090,2.7,51.92307692,14180000,51.92307692,,
02-03-2024,7.74,10810,7090,104.5,0.98,760,103.6,,2000,1300,,,,4.425901988,6.78,373,150,8,,,6.16,6.62,11200,425,10750,,,,1400,23,21.5,5.2,2.7,2.2,51.92307692,2.115655853,97.88434415,1.5,1,2.7,2.115655853,Normal,0,2,5,3,0.875538993,0.483147464,6580,2.7,6370,2.7,7090,2.7,51.92307692,5560,2.7,51.92307692,14180000,47.36842105,,
03-03-2024,7.745,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.425548747,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,21,5.7,2.7,2.6,47.36842105,2.115655853,97.88434415,1,1,2.7,2.115655853,Normal,0,3,6,3,0.883720347,0.468015328,7090,2.7,6580,2.7,7090,2.7,51.92307692,5560,2.7,51.92307692,14180000,49.05660377,,
04-03-2024,7.75,10810,7090,104.5,0.98,680,103.6,0.1621,1200,900,,25,,4.425195506,7.83,407,150,8,,,6.16,6.46,12400,425,10750,,,,1400,23,22,5.3,2.6,2.5,49.05660377,2.115655853,97.88434415,1,1,2.6,2.115655853,Normal,0,4,0,3,0.891640195,0.4527447,7090,2.666666667,6580,2.683333333,7090,2.7,47.36842105,7090,2.7,51.92307692,8508000,45.61403509,,
05-03-2024,7.92,10810,7090,104.5,0.98,600,76.72,,2000,1300,,,,4.413185311,7.61,330,150,8,,,6.16,7.05,11200,77,7620,,,,760,24,22,5.7,2.6,2.9,45.61403509,2.115655853,97.88434415,2,1,2.6,2.115655853,Normal,0,5,1,3,0.899296192,0.437340096,7090,2.633333333,6835,2.666666667,7090,2.6,49.05660377,7090,2.7,51.92307692,14180000,48.14814815,,
06-03-2024,7.74,10810,7090,104.5,0.98,800,103.6,,1100,850,,29.5,,4.425901988,7.45,290,150,12,,,6.16,5.53,11340,425,10750,,,,1400,25,22.5,5.4,2.6,2.5,48.14814815,2.115655853,97.88434415,2.5,1,2.6,2.115655853,Fouling / Clogging,0,6,2,3,0.906686072,0.421806077,7090,2.6,7090,2.65,7090,2.6,45.61403509,7090,2.7,47.36842105,7799000,47.36842105,,
07-03-2024,7.69,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.429434399,7.2,309,150,8,,,6.16,5.63,11690,425,10750,,,,1400,24,22,5.7,2.7,2.8,47.36842105,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,7,3,3,0.91380765,0.406147239,7090,2.633333333,7090,2.65,7090,2.6,48.14814815,7090,2.6,49.05660377,14180000,48.21428571,,
08-03-2024,7.705,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.428374676,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,1,1,2.7,2.115655853,Normal,0,8,4,3,0.920658817,0.390368215,7090,2.666666667,7090,2.65,7090,2.7,47.36842105,7090,2.6,45.61403509,14180000,48.07692308,,
09-03-2024,7.72,10810,7090,104.5,0.98,720,103.6,0.17,1200,800,,32.6,,4.427314953,7.57,361,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,22,5.2,2.5,2.5,48.07692308,2.115655853,97.88434415,1,1,2.5,2.115655853,Normal,0,9,5,3,0.927237546,0.374473674,7090,2.633333333,7090,2.616666667,7090,2.7,48.21428571,7090,2.6,48.14814815,8508000,56.14035088,,
10-03-2024,7.645,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.432613568,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20,5.7,3.2,2.5,56.14035088,2.115655853,97.88434415,2,1,3.2,2.115655853,Normal,0,10,6,3,0.933541891,0.358468322,7090,2.8,7090,2.716666667,7090,2.5,48.07692308,7090,2.7,47.36842105,14180000,56.14035088,,
11-03-2024,7.57,10810,7090,104.5,0.98,1120,103.6,,2000,1300,,,,4.437912184,6.64,295,150,8,,,6.16,6.62,14140,136,11358,,,,2200,22,20,5.7,3.2,2.5,56.14035088,2.115655853,97.88434415,2,1,3.2,2.115655853,Normal,0,11,0,3,0.939569986,0.342356892,7090,2.966666667,7090,2.816666667,7090,3.2,56.14035088,7090,2.7,48.21428571,14180000,57.89473684,,
12-03-2024,7.83,10810,7090,104.5,0.98,640,103.6,,2000,1300,,,,4.41954365,7.4,312,150,20,,,6.16,6.57,16230,425,10750,,,,1400,22,20,5.7,3.3,2.5,57.89473684,2.115655853,97.88434415,2,1,3.3,2.115655853,Normal,0,12,1,3,0.945320047,0.326144154,7090,3.233333333,7090,2.933333333,7090,3.2,56.14035088,7090,2.5,48.07692308,14180000,58.92857143,,
13-03-2024,7.89,10810,7090,104.5,0.98,440,103.6,0.136,1100,700,,30.4,,4.415304757,7,378,150,8,,,6.16,5.7,11690,425,10750,,,,840,21,20,5.6,3.3,2.2,58.92857143,2.115655853,97.88434415,1,1,3.3,2.115655853,Normal,0,13,2,3,0.950790372,0.309834904,7090,3.266666667,7090,3.033333333,7090,3.3,57.89473684,7090,3.2,56.14035088,7799000,60,,
14-03-2024,7.62,10810,7090,104.5,0.98,520,103.6,,2000,1300,,,,4.434379773,7.16,345,150,32,,,15.68,6.1,12400,70,10750,,,,1400,22,20,5.5,3.3,2,60,2.115655853,97.88434415,2,1,3.3,2.115655853,Normal,0,14,3,3,0.955979344,0.293433969,7090,3.3,7090,3.133333333,7090,3.3,58.92857143,7090,3.2,56.14035088,14180000,57.14285714,,
15-03-2024,7.46,10810,7090,104.5,0.98,600,84,,2000,1300,,,,4.445683487,6.8,339,150,12,,,6.16,6.2,12740,425,10750,,,,1400,23,21.5,5.6,3.2,2.3,57.14285714,2.115655853,97.88434415,1.5,1,3.2,2.115655853,Normal,0,15,4,3,0.960885426,0.276946202,7090,3.266666667,7090,3.25,7090,3.3,60,7090,3.3,57.89473684,14180000,59.64912281,,
16-03-2024,7.35,10810,6580,104.5,0.98,840,67.2,,2000,1300,,,,4.458153305,6.9,398,150,12,,,12.32,6.4,13790,271,10960,,,,1400,22,21,5.7,3.4,2.4,59.64912281,2.279635258,97.72036474,1,1,3.4,2.279635258,Normal,0,16,5,3,0.965507166,0.260376483,6920,3.3,7005,3.283333333,7090,3.2,57.14285714,7090,3.3,58.92857143,13160000,56.14035088,,
17-03-2024,7.685,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.42978764,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.7,3.2,2.5,56.14035088,2.115655853,97.88434415,2,1,3.2,2.115655853,Normal,0,17,6,3,0.969843197,0.243729714,6920,3.266666667,7005,3.283333333,6580,3.4,59.64912281,7090,3.3,60,14180000,54.54545455,,
18-03-2024,8.02,10810,7090,104.5,0.67,920,103.6,,2000,1300,,,,4.40612049,8.48,366,150,8,,,6.16,6.97,11800,111,10630,,,,1680,24,23,5.5,3,2.6,54.54545455,2.115655853,97.88434415,1,1,3,2.115655853,Normal,0,18,0,3,0.973892236,0.227010821,6920,3.2,7005,3.233333333,7090,3.2,56.14035088,7090,3.2,57.14285714,14180000,51.85185185,,
19-03-2024,8.12,10810,6390,104.5,0.76,840,103.6,,2000,1300,,,,4.405504613,8.06,396,150,8,,,9.63,6.98,13800,360,11040,,,,1640,25,22,5.4,2.8,2.6,51.85185185,2.34741784,97.65258216,3,1,2.8,2.34741784,Fouling / Clogging,0,19,1,3,0.977653084,0.210224752,6856.666667,3,6888.333333,3.15,7090,3,54.54545455,6580,3.4,59.64912281,12780000,49.09090909,,
20-03-2024,7.84,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.418837168,8.01,400,150,8,,,6.16,7.24,12480,207,8560,,,,1400,28,25,5.5,2.7,2.8,49.09090909,2.115655853,97.88434415,3,1,2.7,2.115655853,Fouling / Clogging,0,20,2,3,0.98112463,0.193376474,6856.666667,2.833333333,6888.333333,3.05,6390,2.8,51.85185185,7090,3.2,56.14035088,14180000,48.21428571,,
21-03-2024,7.56,10810,7090,104.5,0.98,798,83.72,,2000,1300,,,,4.438618666,7.6,360,150,8,,,6.16,6.47,11800,120,9800,,,,1080,36,35,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,1,1,2.7,2.115655853,Normal,0,21,3,3,0.984305844,0.176470973,6856.666667,2.733333333,6888.333333,2.966666667,7090,2.7,49.09090909,7090,3,54.54545455,14180000,48.07692308,,
22-03-2024,7.49,10810,7860,104.5,0.98,760,103.6,,2000,1300,,,,4.436470203,7,370,150,8,,,6.16,6.855,15125,425,10750,,,,1400,25,23,5.2,2.5,2.4,48.07692308,1.908396947,98.09160305,2,1,2.5,1.908396947,Normal,0,22,4,3,0.987195787,0.159513252,7346.666667,2.633333333,7101.666667,2.816666667,7090,2.7,48.21428571,6390,2.8,51.85185185,15720000,54.38596491,,
23-03-2024,7.58,10810,8990,104.5,0.98,960,103.6,,2000,1300,,,,4.419701428,7.1,360,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20,18.5,5.7,3.1,2.8,54.38596491,1.668520578,98.33147942,1.5,1,3.1,1.668520578,Normal,0,23,5,3,0.989793603,0.142508328,7980,2.766666667,7418.333333,2.8,7860,2.5,48.07692308,7090,2.7,49.09090909,17980000,58.92857143,,
24-03-2024,7.49,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.44356404,7,340,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22.5,5.6,3.3,2.5,58.92857143,2.115655853,97.88434415,1.5,1,3.3,2.115655853,Normal,0,24,6,3,0.992098523,0.125461233,7980,2.966666667,7418.333333,2.85,8990,3.1,54.38596491,7090,2.7,48.21428571,14180000,57.14285714,,
25-03-2024,7.4,10810,7090,104.5,0.98,560,103.6,,2000,1300,,,,4.449922379,7.17,389,150,8,,,6.16,6.49,14460,425,10750,,,,560,21,20,5.6,3.2,2.6,57.14285714,2.115655853,97.88434415,1,1,3.2,2.115655853,Normal,0,25,0,3,0.994109865,0.108377013,7723.333333,3.2,7535,2.916666667,7090,3.3,58.92857143,7860,2.5,48.07692308,14180000,56.36363636,,
26-03-2024,7.71,10810,7090,104.5,0.98,640,103.6,,2000,1300,,,,4.428021435,7.56,337,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,22,5.5,3.1,2.6,56.36363636,2.115655853,97.88434415,1,1,3.1,2.115655853,Normal,0,26,1,3,0.995827034,0.091260722,7090,3.2,7535,2.983333333,7090,3.2,57.14285714,8990,3.1,54.38596491,14180000,57.89473684,,
27-03-2024,7.4,10810,7850,104.5,0.98,520,88.48,,2000,1300,,,,4.442920669,7.32,290,170,8,,,10.08,6.5,13450,209,10380,,,,1200,26,24,5.7,3.3,2.6,57.89473684,2.165605096,97.8343949,2,1,3.3,2.165605096,Normal,0,27,2,3,0.997249521,0.074117425,7343.333333,3.2,7661.666667,3.083333333,7090,3.1,56.36363636,7090,3.3,58.92857143,15700000,55.35714286,,
28-03-2024,7.5,10810,5650,104.5,0.69,520,103.6,,2000,1300,,,,4.456123955,6.21,535,290,4,,,6.16,6.5,13780,335,10510,,,,1120,24,22,5.6,3.1,2.8,55.35714286,5.132743363,94.86725664,2,1,3.1,5.132743363,Membrane Damage or Scaling,0,28,3,3,0.998376906,0.056952196,6863.333333,3.166666667,7293.333333,3.183333333,7850,3.3,57.89473684,7090,3.2,57.14285714,11300000,53.57142857,,
29-03-2024,7.7,10810,7090,104.5,0.98,680,103.6,,2000,1300,,,,4.428727917,6.2,570,150,8,,,14.11,6.7,14390,257,11200,,,,1320,23,22,5.6,3,2.8,53.57142857,2.115655853,97.88434415,1,1,3,2.115655853,Normal,0,29,4,3,0.999208856,0.039770114,6863.333333,3.133333333,6976.666667,3.166666667,5650,3.1,55.35714286,7090,3.1,56.36363636,14180000,50,,
30-03-2024,7.766666667,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.424018036,7,355,150,8,,,6.16,6.73,14600,425,10750,,,,1400,23,22,5.6,2.8,3,50,2.115655853,97.88434415,1,1,2.8,2.115655853,Normal,0,30,5,3,0.999745124,0.022576263,6610,2.966666667,6976.666667,3.083333333,7090,3,53.57142857,7850,3.3,57.89473684,14180000,52.63157895,,
31-03-2024,7.833333333,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.419308156,7.1,360,150,8,,,6.16,6.855,15125,425,10750,,,,1400,23,21,5.7,3,2.8,52.63157895,2.115655853,97.88434415,2,1,3,2.115655853,Normal,0,31,6,3,0.999985551,0.005375732,7090,2.933333333,6976.666667,3.05,7090,2.8,50,5650,3.1,55.35714286,14180000,49.09090909,,
01-04-2024,7.9,10810,6660,104.5,0.98,680,103.6,,2000,1300,,,,4.418559769,6.5,320,150,12,,,6.16,6.88,15000,229,12090,,,,1240,24,23,5.5,2.7,2.9,49.09090909,2.252252252,97.74774775,1,1,2.7,2.252252252,Normal,0,1,0,4,0.999930066,-0.011826391,6946.666667,2.833333333,6905,2.983333333,7090,3,52.63157895,7090,3,53.57142857,13320000,64,49.765412,14.234588
02-04-2024,8.12,10810,7090,104.5,0.98,880,103.6,,2000,1300,,,,4.39905567,7.8,479,150,8,,,6.16,6.98,13200,425,10750,,,,8,23,21.5,5,3.2,2.5,64,2.115655853,97.88434415,1.5,1,3.2,2.115655853,Normal,0,2,1,4,0.999578686,-0.029025013,6946.666667,2.966666667,6778.333333,2.966666667,6660,2.7,49.09090909,7090,2.8,50,14180000,46.93877551,57.43752069,-10.49874518
03-04-2024,8.02,10810,6634.782609,104.5,0.98,640,103.6,,2000,1300,,,,4.410314306,7.83,484,85,8,,,6.16,5.5,12600,426,10680,,,,1680,20,18,4.9,2.3,3.4,46.93877551,1.28112713,98.71887287,2,1,2.3,1.28112713,Normal,0,3,2,4,0.998931514,-0.046215047,6794.927536,2.733333333,6942.463768,2.833333333,7090,3.2,64,7090,3,52.63157895,13269565.22,40,51.77522023,-11.77522023
04-04-2024,7.92,10810,6460.869565,104.5,0.98,320,103.6,,2000,1300,,,,4.418981349,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,18,16.5,5,2,3.6,40,2.32166891,97.67833109,1.5,1,2,2.32166891,Flow Decline - Fouling/Compaction,0,4,3,4,0.997988742,-0.063391405,6728.550725,2.5,6837.608696,2.666666667,6634.782609,2.3,46.93877551,6660,2.7,49.09090909,12921739.13,52.08333333,51.95838339,0.124949939
05-04-2024,7.89,10810,7090,104.5,0.98,1000,103.6,,2000,1300,,,,4.415304757,7.79,327,150,8,,,8.6,6.97,11600,425,10750,,,,1400,20,19,4.8,2.5,3.5,52.08333333,2.115655853,97.88434415,1,1,2.5,2.115655853,Normal,0,5,4,4,0.99675065,-0.080549004,6728.550725,2.266666667,6837.608696,2.616666667,6460.869565,2,40,7090,3.2,64,14180000,65.30612245,51.81323637,13.49288607
06-04-2024,8.02,10810,6043.478261,104.5,0.98,720,103.6,,2000,1300,,,,4.415761861,7.22,389,150,8,,,6.16,6.99,11000,668,8020,,,,1400,19,18,4.9,3.2,2.6,65.30612245,2.482014388,97.51798561,1,1,3.2,2.482014388,Normal,0,6,5,4,0.995217603,-0.097682768,6531.449275,2.566666667,6663.188406,2.65,7090,2.5,52.08333333,6634.782609,2.3,46.93877551,12086956.52,62.5,57.10764082,5.392359176
07-04-2024,8.115,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.399408911,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20,19,4.8,3,2.6,62.5,2.115655853,97.88434415,1,1,3,2.115655853,Normal,0,7,6,4,0.993390055,-0.114787626,6741.15942,2.9,6734.855072,2.7,6043.478261,3.2,65.30612245,6460.869565,2,40,14180000,28,51.67932962,-23.67932962
08-04-2024,8.21,10810,6434.782609,104.5,0.98,798,103.6,,2000,1300,,,,4.398733702,7.77,327,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20.5,5,1.4,3,28,2.331081081,97.66891892,1.5,1,1.4,2.331081081,Flow Decline - Fouling/Compaction,0,8,0,4,0.991268547,-0.131858516,6522.753623,2.533333333,6625.652174,2.4,7090,3,62.5,7090,2.5,52.08333333,12869565.22,22.44897959,52.66752943,-30.21854984
09-04-2024,8.143333333,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.397407212,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20,4.9,1.1,3,22.44897959,2.115655853,97.88434415,2,1,1.1,2.115655853,Flow Decline - Fouling/Compaction,0,9,1,4,0.988853706,-0.148890387,6871.594203,1.833333333,6701.521739,2.2,6434.782609,1.4,28,6043.478261,3.2,65.30612245,14180000,35.81081081,51.61474915,-15.80393834
10-04-2024,8.076666667,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.402117092,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22.66666667,21,4.933333333,1.766666667,2.933333333,35.81081081,2.115655853,97.88434415,1.666666667,1,1.766666667,2.115655853,Flow Decline - Fouling/Compaction,0,10,2,4,0.986146248,-0.165878199,6871.594203,1.422222222,6806.376812,2.161111111,7090,1.1,22.44897959,7090,3,62.5,14180000,48.99328859,51.65290461,-2.659616022
11-04-2024,8.01,10810,6000,104.5,0.67,440,81.2,,2000,1300,,,,4.416868898,7.27,317,150,4,,,8.62,6.94,10200,425,10750,,,,1400,23.33333333,22,4.966666667,2.433333333,2.866666667,48.99328859,2.5,97.5,1.333333333,1,2.433333333,2.5,Normal,0,11,3,4,0.983146974,-0.182816925,6726.666667,1.766666667,6624.710145,2.15,7090,1.766666667,35.81081081,6434.782609,1.4,28,12000000,62,52.31916966,9.680830341
12-04-2024,8.14,10810,5624.347826,104.5,0.8,440,103.6,,2000,1300,,,,4.41114543,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,23,5,3.1,2.8,62,2.666975881,97.33302412,1,1,3.1,2.666975881,Normal,0,12,4,4,0.97985677,-0.199701553,6238.115942,2.433333333,6554.855072,2.133333333,6000,2.433333333,48.99328859,7090,1.1,22.44897959,11248695.65,55.55555556,55.8419921,-0.286436541
13-04-2024,8.1,10810,7090,104.5,0.98,480,103.6,,2000,1300,,,,4.400468634,7.85,214,150,8,,,6.16,7.03,11640,425,10750,,,,1400,20,19,5.4,3,2.4,55.55555556,2.115655853,97.88434415,1,1,3,2.115655853,Normal,0,13,5,4,0.976276611,-0.216527085,6238.115942,2.844444444,6554.855072,2.133333333,5624.347826,3.1,62,7090,1.766666667,35.81081081,14180000,58.40707965,50.20577377,8.201305872
14-04-2024,8.035,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.405060767,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,25,23,5.65,3.3,2,58.40707965,2.115655853,97.88434415,2,1,3.3,2.115655853,Normal,0,14,6,4,0.972407556,-0.233288544,6601.449275,3.133333333,6664.057971,2.45,7090,3,55.55555556,6000,2.433333333,48.99328859,14180000,50.84745763,56.76325188,-5.915794253
15-04-2024,7.97,10810,6234.782609,104.5,0.7,480,103.6,,2000,1300,,,,4.417531827,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,18,16.5,5.9,3,2.9,50.84745763,2.405857741,97.59414226,1.5,1,3,2.405857741,Normal,0,15,0,4,0.96825075,-0.249980969,6804.927536,3.1,6521.521739,2.766666667,7090,3.3,58.40707965,5624.347826,3.1,62,12469565.22,54.23728814,50.62192254,3.615365593
16-04-2024,8.1,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.400468634,7.195,297,150,8,,,6.16,7.58,9360,425,10750,,,,1400,20,19.25,5.9,3.2,2.7,54.23728814,2.115655853,97.88434415,0.75,1,3.2,2.115655853,Normal,0,16,1,4,0.963807423,-0.266599421,6804.927536,3.166666667,6521.521739,3.005555556,6234.782609,3,50.84745763,7090,3,55.55555556,14180000,57.62711864,57.58408477,0.043033869
