Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual,anomaly_flag_thr,anomaly_flag_iso,anomaly_score_iso,high_priority_combined,priority
2024-02-02,7.8,10810,7090.0,104.5,0.9,624.0,103.6,,2000,1300,,,,4.421663096054262,7.1,214.0,150.0,12,,,6.16,6.76,12640,425.0,10750,,,,1200,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,2,4,2,0.5376773767406141,0.8431506618282,5193.333333333333,2.7,5215.55,2.7,4210.0,2.7,51.92307692307693,4093.3,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-03,7.9,10810,7090.0,104.5,0.98,560.0,103.6,,2000,1300,,,,4.414598275334118,7.59,220.0,150.0,8,,,9.18,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,3,5,2,0.5521013427459208,0.8337770129585915,6130.0,2.7,5215.55,2.7,7090.0,2.7,51.92307692307693,4280.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-04,7.85,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.41813068569419,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,4,6,2,0.5663619330814524,0.8241566360566663,7090.0,2.7,5642.216666666667,2.7,7090.0,2.7,51.92307692307693,4210.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-05,7.8,10810,4850.0,104.5,0.86,600.0,78.4,,850,400,,,,4.442299713726486,7.0,230.0,115.0,4,,,6.16,6.57,11670,23.0,7960,,,,1480,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.371134020618557,97.62886597938144,1.5,1,2.7,2.371134020618557,Normal,0,5,0,2,0.580454927809098,0.8142923779467267,6343.333333333333,2.7,5768.333333333333,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,4122500.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-06,7.585,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,2.9,7.4,219.0,100.0,8,,,9.63,7.21,15360,20.0,8920,,,,2200,23.0,21.5,5.2,2.7,2.2,51.92307692307693,1.410437235543018,98.589562764457,1.5,1,2.7,1.410437235543018,Normal,0,6,1,2,0.5943761565849831,0.804187157621448,6343.333333333333,2.7,6236.666666666667,2.7,4850.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-07,7.37,10810,7090.0,104.5,0.98,880.0,92.4,,2000,1300,,,,4.452041825150883,7.15,237.0,130.0,4,,,6.16,6.52,10580,425.0,9150,,,,1800,23.0,21.5,5.2,2.7,2.2,51.92307692307693,1.833568406205924,98.16643159379409,1.5,1,2.7,1.833568406205924,Normal,0,7,2,2,0.6081214998935418,0.7938439653781019,6343.333333333333,2.7,6716.666666666667,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-08,7.6,10810,5100.0,104.5,0.98,880.0,103.6,,2000,1300,,,,4.454126161230143,7.26,240.0,150.0,8,,,8.96,5.98,13090,425.0,11620,,,,1960,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.941176470588235,97.05882352941175,1.5,1,2.7,2.941176470588235,Normal,0,8,3,2,0.6216868902665479,0.7832658619336791,6426.666666666667,2.7,6385.0,2.7,7090.0,2.7,51.92307692307693,4850.0,2.7,51.92307692307693,10200000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-09,7.66,10810,5226.0,6.0,0.98,1240.0,91.0,,2000,1300,,,,4.448726459053994,7.3,290.0,150.0,4,,,6.16,6.16,11000,89.0,5100,,,,1880,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.870264064293915,97.12973593570608,1.5,1,2.7,2.870264064293915,Normal,0,9,4,2,0.6350683134867438,0.7724559775191742,5805.333333333333,2.7,6074.333333333333,2.7,5100.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,10452000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-10,7.68,10810,5210.0,104.5,0.82,798.0,89.6,,2000,1300,,,,4.447460899321909,6.62,371.0,160.0,8,,,10.08,5.85,13200,54.0,9020,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,3.071017274472169,96.92898272552785,1.5,1,2.7,3.071017274472169,Normal,0,10,5,2,0.6482618097757123,0.7614175109532997,5178.666666666667,2.7,5761.0,2.7,5226.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,10420000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-11,7.78,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.423076060198291,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,11,6,2,0.6612634749656385,0.7501537286959042,5842.0,2.7,6134.333333333333,2.7,5210.0,2.7,51.92307692307693,5100.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-12,7.88,10810,5330.0,104.5,0.91,1040.0,103.6,0.206,700,350,,30.4,,4.432225724792037,7.5,265.0,150.0,16,,,10.08,6.6,14230,223.0,11180,,,,1960,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.814258911819887,97.18574108818012,1.5,1,2.7,2.814258911819887,Normal,0,12,0,2,0.6740694616546161,0.7386679638813748,5876.666666666667,2.7,5841.0,2.7,7090.0,2.7,51.92307692307693,5226.0,2.7,51.92307692307693,3731000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-13,7.88,10810,5560.0,104.5,0.84,760.0,103.6,0.176,1000,750,,27.6,,4.430106786370335,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.697841726618705,97.3021582733813,1.5,1,2.7,2.697841726618705,Normal,0,13,1,2,0.6866759803451553,0.726963615332308,5993.333333333333,2.7,5586.0,2.7,5330.0,2.7,51.92307692307693,5210.0,2.7,51.92307692307693,5560000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-14,7.88,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.416011239478147,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,14,2,2,0.6990793005655562,0.7150441465537444,5993.333333333333,2.7,5917.666666666667,2.7,5560.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-15,7.88,10810,7090.0,104.5,0.93,800.0,81.2,,2000,1300,,,,4.416011239478147,7.7,350.0,150.0,8,,,6.16,6.64,16370,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,15,3,2,0.7112757519738152,0.7029130847082615,6580.0,2.7,6228.333333333333,2.7,7090.0,2.7,51.92307692307693,5330.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-16,7.81,10810,7090.0,104.5,0.98,840.0,103.6,,2000,1300,,,,4.420956613982248,7.49,276.0,150.0,8,,,6.16,6.7,15090,396.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,16,4,2,0.7232617254437389,0.6905740195722293,7090.0,2.7,6541.666666666667,2.7,7090.0,2.7,51.92307692307693,5560.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-17,8.01,10810,7090.0,104.5,0.98,920.0,103.6,0.2001,920,600,,26.4,,4.406826972541959,7.01,376.0,150.0,8,,,6.16,6.72,16630,324.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,17,5,2,0.7350336741329413,0.6780306024735381,7090.0,2.7,6541.666666666667,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,6522800.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-18,7.8775,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.416187859996151,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,18,6,2,0.7465881145324131,0.6652865452111115,7090.0,2.7,6835.0,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-19,7.745,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.425548747450342,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,19,0,2,0.757921627497347,0.6523456189565258,7090.0,2.7,7090.0,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-20,7.612500000000001,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.434909634904533,7.195,297.0,150.0,8,,,6.16,6.855,15125,188.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,20,1,2,0.769030859258918,0.6392116531380589,7090.0,2.7,7090.0,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-21,7.48,10810,5950.0,104.5,0.98,800.0,103.6,,2000,1300,,,,4.1,7.3,298.0,150.0,28,,,8.87,6.6,13400,425.0,10530,,,,1480,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.521008403361344,97.47899159663864,1.5,1,2.7,2.521008403361344,Normal,0,21,2,2,0.7799125224167177,0.6258885343075018,6710.0,2.7,6900.0,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,11900000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-22,7.62,10810,7090.0,104.5,0.84,840.0,86.8,,1250,900,,,,4.434379773350522,7.25,302.0,150.0,4,,,6.16,6.57,14780,425.0,10750,,,,1480,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,22,3,2,0.7905633969115482,0.612380204990065,6710.0,2.7,6900.0,2.7,5950.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,8862500.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-23,7.62,10810,7620.0,104.5,1.2,800.0,103.6,0.2041,1300,1000,,20.4,,4.429497002204863,7.2,344.0,150.0,8,,,6.16,6.4,15750,13.0,11200,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,1.968503937007874,98.03149606299212,1.5,1,2.7,1.968503937007874,Normal,0,23,4,2,0.8009803309782906,0.5986906625177213,6886.666666666667,2.7,6988.333333333333,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,9906000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-24,7.72,10810,6800.0,104.5,0.99,640.0,103.6,,2000,1300,,,,4.429986657596871,7.195,297.0,150.0,8,,,6.16,7.53,14450,425.0,11860,,,,1480,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.205882352941177,97.79411764705884,1.5,1,2.7,2.205882352941177,Normal,0,24,5,2,0.8111602420785621,0.5848239578463323,7170.0,2.7,6940.0,2.7,7620.0,2.7,51.92307692307693,5950.0,2.7,51.92307692307693,13600000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-26,7.4,10810,7090.0,104.5,0.98,560.0,61.6,0.1861,1400,1100,,26.7,,4.44992237893484,7.3,300.0,150.0,8,,,9.0,6.22,13100,11.0,10750,,,,1080,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,26,0,2,0.8307970168121248,0.5565755266413303,7170.0,2.7,6940.0,2.7,6800.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,9926000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-27,7.66,10810,5830.0,104.5,0.67,640.0,103.6,,2000,1300,,,,4.443161942503091,7.0,340.0,150.0,8,,,6.16,6.89,12000,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.572898799313894,97.42710120068612,1.5,1,2.7,2.572898799313894,Normal,0,27,1,2,0.8402480696078469,0.5422021592729844,6573.333333333333,2.7,6730.0,2.7,7090.0,2.7,51.92307692307693,7620.0,2.7,51.92307692307693,11660000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-28,7.98,10810,7090.0,104.5,0.98,840.0,103.6,,2000,1300,,,,4.408946418758003,7.33,340.0,150.0,4,,,8.73,6.39,20300,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,28,2,2,0.8494504794814806,0.527668345562516,6670.0,2.7,6920.0,2.7,5830.0,2.7,51.92307692307693,6800.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-29,7.83,10810,5560.0,104.5,0.95,720.0,61.04,,2000,1300,,,,4.433639196730407,6.6,450.0,150.0,4,,,8.6,5.56,9070,425.0,10750,,,,1280,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.697841726618705,97.3021582733813,1.5,1,2.7,2.697841726618705,Normal,0,29,3,2,0.8584015232918917,0.512978386299228,6160.0,2.7,6665.0,2.7,7090.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,11120000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-02-29,7.83,10810,5560.0,104.5,0.92,720.0,61.04,,2000,1300,,,,4.433639196730407,6.6,450.0,150.0,8,,,6.16,5.56,9070,425.0,7850,,,,1280,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.697841726618705,97.3021582733813,1.5,1,2.7,2.697841726618705,Normal,0,29,3,2,0.8584015232918917,0.512978386299228,6070.0,2.7,6321.666666666667,2.7,5560.0,2.7,51.92307692307693,5830.0,2.7,51.92307692307693,11120000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-03-01,7.785,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.422722819162284,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,1,4,3,0.867098552281208,0.4981366284784057,6070.0,2.7,6370.0,2.7,5560.0,2.7,51.92307692307693,7090.0,2.7,51.92307692307693,14180000.0,51.92307692307693,,,0,0,0.3447628956338592,0,low
2024-03-02,7.74,10810,7090.0,104.5,0.98,760.0,103.6,,2000,1300,,,,4.425901988486348,6.78,373.0,150.0,8,,,6.16,6.62,11200,425.0,10750,,,,1400,23.0,21.5,5.2,2.7,2.2,51.92307692307693,2.115655853314527,97.88434414668548,1.5,1,2.7,2.115655853314527,Normal,0,2,5,3,0.8755389928586303,0.4831474640149685,6580.0,2.7,6370.0,2.7,7090.0,2.7,51.92307692307693,5560.0,2.7,51.92307692307693,14180000.0,47.36842105263158,,,0,0,0.3447628956338592,0,low
2024-03-03,7.745,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.425548747450342,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,21.0,5.7,2.7,2.6,47.36842105263158,2.115655853314527,97.88434414668548,1.0,1,2.7,2.115655853314527,Normal,0,3,6,3,0.8837203473619977,0.4680153284438345,7090.0,2.7,6580.0,2.7,7090.0,2.7,51.92307692307693,5560.0,2.7,51.92307692307693,14180000.0,49.05660377358491,,,0,0,0.3447628956338592,0,low
2024-03-04,7.75,10810,7090.0,104.5,0.98,680.0,103.6,0.1621,1200,900,,25.0,,4.425195506414335,7.83,407.0,150.0,8,,,6.16,6.46,12400,425.0,10750,,,,1400,23.0,22.0,5.3,2.6,2.5,49.05660377358491,2.115655853314527,97.88434414668548,1.0,1,2.6,2.115655853314527,Normal,0,4,0,3,0.8916401947968874,0.4527446996073711,7090.0,2.666666666666667,6580.0,2.683333333333334,7090.0,2.7,47.36842105263158,7090.0,2.7,51.92307692307693,8508000.0,45.61403508771929,,,0,0,0.3447628956338592,0,low
2024-03-05,7.92,10810,7090.0,104.5,0.98,600.0,76.72,,2000,1300,,,,4.413185311190089,7.61,330.0,150.0,8,,,6.16,7.05,11200,77.0,7620,,,,760,24.0,22.0,5.7,2.6,2.9,45.61403508771929,2.115655853314527,97.88434414668548,2.0,1,2.6,2.115655853314527,Normal,0,5,1,3,0.8992961915530254,0.4373400963303321,7090.0,2.633333333333333,6835.0,2.666666666666667,7090.0,2.6,49.05660377358491,7090.0,2.7,51.92307692307693,14180000.0,48.14814814814815,,,0,0,0.3447628956338592,0,low
2024-03-06,7.74,10810,7090.0,104.5,0.98,800.0,103.6,,1100,850,,29.5,,4.425901988486348,7.45,290.0,150.0,12,,,6.16,5.53,11340,425.0,10750,,,,1400,25.0,22.5,5.4,2.6,2.5,48.14814814814815,2.115655853314527,97.88434414668548,2.5,1,2.6,2.115655853314527,Fouling / Clogging,0,6,2,3,0.9066860720977984,0.4218060770826634,7090.0,2.6,7090.0,2.65,7090.0,2.6,45.61403508771929,7090.0,2.7,47.36842105263158,7799000.0,47.36842105263158,,,0,0,0.3447628956338592,0,low
2024-03-07,7.69,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.429434398846421,7.2,309.0,150.0,8,,,6.16,5.63,11690,425.0,10750,,,,1400,24.0,22.0,5.7,2.7,2.8,47.36842105263158,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,7,3,3,0.9138076496466616,0.4061472386305789,7090.0,2.633333333333333,7090.0,2.65,7090.0,2.6,48.14814814814815,7090.0,2.6,49.05660377358491,14180000.0,48.21428571428572,,,0,0,0.3447628956338592,0,low
2024-03-08,7.705,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.428374675738399,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,1.0,1,2.7,2.115655853314527,Normal,0,8,4,3,0.9206588168102428,0.3903682146763026,7090.0,2.666666666666667,7090.0,2.65,7090.0,2.7,47.36842105263158,7090.0,2.6,45.61403508771929,14180000.0,48.07692307692307,,,0,0,0.3447628956338592,0,low
2024-03-09,7.72,10810,7090.0,104.5,0.98,720.0,103.6,0.17,1200,800,,32.6,,4.427314952630378,7.57,361.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,22.0,5.2,2.5,2.5,48.07692307692307,2.115655853314527,97.88434414668548,1.0,1,2.5,2.115655853314527,Normal,0,9,5,3,0.9272375462179536,0.374473674486883,7090.0,2.633333333333333,7090.0,2.616666666666667,7090.0,2.7,48.21428571428572,7090.0,2.6,48.14814814814815,8508000.0,56.14035087719298,,,0,0,0.3447628956338592,0,low
2024-03-10,7.645,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.432613568170487,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.7,3.2,2.5,56.14035087719298,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,10,6,3,0.9335418911179212,0.3584683215124809,7090.0,2.8,7090.0,2.716666666666667,7090.0,2.5,48.07692307692307,7090.0,2.7,47.36842105263158,14180000.0,56.14035087719298,,,0,0,0.3447628956338592,0,low
2024-03-11,7.57,10810,7090.0,104.5,0.98,1120.0,103.6,,2000,1300,,,,4.437912183710594,6.64,295.0,150.0,8,,,6.16,6.62,14140,136.0,11358,,,,2200,22.0,20.0,5.7,3.2,2.5,56.14035087719298,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,11,0,3,0.9395699859530622,0.342356891994542,7090.0,2.966666666666667,7090.0,2.816666666666667,7090.0,3.2,56.14035087719298,7090.0,2.7,48.21428571428572,14180000.0,57.89473684210525,,,0,0,0.3447628956338592,0,low
2024-03-12,7.83,10810,7090.0,104.5,0.98,640.0,103.6,,2000,1300,,,,4.419543649838219,7.4,312.0,150.0,20,,,6.16,6.57,16230,425.0,10750,,,,1400,22.0,20.0,5.7,3.3,2.5,57.89473684210525,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,12,1,3,0.945320046913132,0.3261441535642696,7090.0,3.233333333333334,7090.0,2.933333333333334,7090.0,3.2,56.14035087719298,7090.0,2.5,48.07692307692307,14180000.0,58.92857142857143,,,0,0,0.3447628956338592,0,low
2024-03-13,7.89,10810,7090.0,104.5,0.98,440.0,103.6,0.136,1100,700,,30.4,,4.415304757406132,7.0,378.0,150.0,8,,,6.16,5.7,11690,425.0,10750,,,,840,21.0,20.0,5.6,3.3,2.2,58.92857142857143,2.115655853314527,97.88434414668548,1.0,1,3.3,2.115655853314527,Normal,0,13,2,3,0.9507903724625832,0.3098349038318025,7090.0,3.266666666666666,7090.0,3.033333333333333,7090.0,3.3,57.89473684210525,7090.0,3.2,56.14035087719298,7799000.0,60.0,,,0,0,0.3447628956338592,0,low
2024-03-14,7.62,10810,7090.0,104.5,0.98,520.0,103.6,,2000,1300,,,,4.434379773350522,7.16,345.0,150.0,32,,,15.68,6.1,12400,70.0,10750,,,,1400,22.0,20.0,5.5,3.3,2.0,60.0,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,14,3,3,0.9559793438440766,0.2934339689665273,7090.0,3.3,7090.0,3.133333333333333,7090.0,3.3,58.92857142857143,7090.0,3.2,56.14035087719298,14180000.0,57.14285714285715,,,0,0,0.3447628956338592,0,low
2024-03-15,7.46,10810,7090.0,104.5,0.98,600.0,84.0,,2000,1300,,,,4.445683486502753,6.8,339.0,150.0,12,,,6.16,6.2,12740,425.0,10750,,,,1400,23.0,21.5,5.6,3.2,2.3,57.14285714285715,2.115655853314527,97.88434414668548,1.5,1,3.2,2.115655853314527,Normal,0,15,4,3,0.9608854255574976,0.2769462022689365,7090.0,3.266666666666666,7090.0,3.25,7090.0,3.3,60.0,7090.0,3.3,57.89473684210525,14180000.0,59.64912280701754,,,0,0,0.3447628956338592,0,low
2024-03-16,7.35,10810,6580.0,104.5,0.98,840.0,67.2,,2000,1300,,,,4.458153304925641,6.9,398.0,150.0,12,,,12.32,6.4,13790,271.0,10960,,,,1400,22.0,21.0,5.7,3.4,2.4,59.64912280701754,2.279635258358663,97.72036474164132,1.0,1,3.4,2.279635258358663,Normal,0,16,5,3,0.9655071658143364,0.2603764827344579,6920.0,3.3,7005.0,3.283333333333334,7090.0,3.2,57.14285714285715,7090.0,3.3,58.92857142857143,13160000.0,56.14035087719298,,,0,0,0.3447628956338592,0,low
2024-03-17,7.685,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.429787639882428,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.7,3.2,2.5,56.14035087719298,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,17,6,3,0.969843196967294,0.2437297136096839,6920.0,3.266666666666667,7005.0,3.283333333333333,6580.0,3.4,59.64912280701754,7090.0,3.3,60.0,14180000.0,54.54545454545454,,,0,0,0.3447628956338592,0,low
2024-03-18,8.02,10810,7090.0,104.5,0.67,920.0,103.6,,2000,1300,,,,4.406120490469945,8.48,366.0,150.0,8,,,6.16,6.97,11800,111.0,10630,,,,1680,24.0,23.0,5.5,3.0,2.6,54.54545454545454,2.115655853314527,97.88434414668548,1.0,1,3.0,2.115655853314527,Normal,0,18,0,3,0.9738922359149924,0.2270108209414185,6920.0,3.200000000000001,7005.0,3.233333333333334,7090.0,3.2,56.14035087719298,7090.0,3.2,57.14285714285715,14180000.0,51.85185185185185,,,0,0,0.3447628956338592,0,low
2024-03-19,8.12,10810,6390.0,104.5,0.76,840.0,103.6,,2000,1300,,,,4.40550461277237,8.06,396.0,150.0,8,,,9.63,6.98,13800,360.0,11040,,,,1640,25.0,22.0,5.4,2.8,2.6,51.85185185185185,2.347417840375587,97.65258215962442,3.0,1,2.8,2.347417840375587,Fouling / Clogging,0,19,1,3,0.977653084481664,0.2102247521189838,6856.666666666667,3.0,6888.333333333333,3.15,7090.0,3.0,54.54545454545454,6580.0,3.4,59.64912280701754,12780000.0,49.09090909090909,,,0,0,0.3447628956338592,0,low
2024-03-20,7.84,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.418837167766204,8.01,400.0,150.0,8,,,6.16,7.24,12480,207.0,8560,,,,1400,28.0,25.0,5.5,2.7,2.8,49.09090909090909,2.115655853314527,97.88434414668548,3.0,1,2.7,2.115655853314527,Fouling / Clogging,0,20,2,3,0.981124629771712,0.1933764744102059,6856.666666666667,2.833333333333333,6888.333333333333,3.05,6390.0,2.8,51.85185185185185,7090.0,3.2,56.14035087719298,14180000.0,48.21428571428572,,,0,0,0.3447628956338592,0,low
